athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,passing_completions,passing_completion_pct,passing_interceptions,passing_interception_pct,passing_net_passing_yards_per_game,passing_passing_attempts,passing_passing_touchdowns,passing_passing_touchdown_pct,passing_passing_yards,passing_sacks,passing_yards_per_pass_attempt
4698651,Jeffrey,Jackson,Jeffrey Jackson,Jeffrey Jackson,200,73,QB,33,50.76900100708008,1,1.5379999876022339,66.5999984741211,65,4,6.1539998054504395,333,4,5.123000144958496
4700135,Cam,Fancher,Cam Fancher,Cam Fancher,201,73,QB,202,65.58399963378906,11,3.571000099182129,216.1999969482422,308,11,3.571000099182129,2162,27,7.019000053405762
4701036,C.J.,Duell,C.J. Duell,C.J. Duell,185,73,QB,35,66.03800201416016,0,0,267,53,3,5.659999847412109,534,0,10.074999809265137
4702829,Braedyn,Locke,Braedyn Locke,Braedyn Locke,200,72,QB,76,50,1,0.6579999923706055,155.39999389648438,152,5,3.2890000343322754,777,6,5.111999988555908
4708067,Kai,Horton,Kai Horton,Kai Horton,220,76,QB,31,50,2,3.2260000705718994,161.6666717529297,62,3,4.839000225067139,485,7,7.822999954223633
4708478,Jensen,Jones,Jensen Jones,Jensen Jones,215,74,QB,5,33.33300018310547,1,6.666999816894531,22.85714340209961,15,0,0,160,1,10.666999816894531
4709012,Jase,Bauer,Jase Bauer,Jase Bauer,220,75,QB,163,56.79399871826172,8,2.7869999408721924,156.75,287,12,4.181000232696533,1881,20,6.553999900817871
4709977,Brayden,Schager,Brayden Schager,Brayden Schager,225,75,QB,332,63.237998962402344,14,2.6670000553131104,272.4615478515625,525,26,4.952000141143799,3542,39,6.747000217437744
4710001,CJ,Montes,CJ Montes,CJ Montes,190,74,QB,241,64.266998291015625,1,0.2669999897480011,272.4545593261719,375,26,6.933000087738037,2997,28,7.992000102996826
4711410,Brett,Griffis,Brett Griffis,Brett Griffis,197,72,QB,2,100,0,0,16,2,0,0,16,0,8
4714300,Holden,Geriner,Holden Geriner,Holden Geriner,212,75,QB,4,44.444000244140625,0,0,22.33333396911621,9,0,0,67,1,7.443999767303467
4714771,Drew,Allar,Drew Allar,Drew Allar,243,77,QB,214,61.31800079345703,1,0.28700000047683716,194.6666717529297,349,23,6.590000152587891,2336,14,6.692999839782715
4715345,Devin,Farrell,Devin Farrell,Devin Farrell,195,72,QB,2,66.66699981689453,0,0,9.833333015441895,3,1,33.33300018310547,59,1,19.66699981689453
4731981,Carlos,Davis,Carlos Davis,Carlos Davis,225,74,QB,62,61.38600158691406,3,2.9700000286102295,221.5,101,6,5.940999984741211,886,6,8.772000312805176
4746127,Zach,Pyron,Zach Pyron,Zach Pyron,208,75,QB,4,50,1,12.5,4.199999809265137,8,0,0,21,0,2.625
4749280,Xavier,Lankford,Xavier Lankford,Xavier Lankford,195,74,QB,81,56.25,5,3.4719998836517334,113,144,8,5.556000232696533,904,6,6.2779998779296875
4773919,Thomas,Castellanos,Thomas Castellanos,Thomas Castellanos,196,70,QB,178,57.05099868774414,13,4.166999816894531,178.8333282470703,312,15,4.808000087738037,2146,19,6.877999782562256
4775136,Owen,McCown,Owen McCown,Owen McCown,175,74,QB,21,77.77799987792969,1,3.7039999961853027,38.20000076293945,27,2,7.4070000648498535,191,2,7.073999881744385
4775196,Tommy,Mellott,Tommy Mellott,Tommy Mellott,209,72,QB,75,63.025001525878906,2,1.680999994277954,118.66666412353516,119,10,8.4029998779296875,1068,2,8.975000381469727
4775224,Xander,Werner,Xander Werner,Xander Werner,230,75,TE,4,100,0,0,10.5,4,1,25,63,0,15.75
4775264,Tony,Muskett,Tony Muskett,Tony Muskett,206,74,QB,93,63.26499938964844,5,3.4010000228881836,171.8333282470703,147,6,4.081999778747559,1031,22,7.013999938964844
4775291,Anthony,Chiccitt,Anthony Chiccitt,Anthony Chiccitt,185,74,QB,168,65.625,4,1.562999963760376,182.3333282470703,256,16,6.25,1641,21,6.409999847412109
4795295,Katin,Houser,Katin Houser,Katin Houser,215,75,QB,112,58.638999938964844,5,2.618000030517578,102.7272720336914,191,6,3.1410000324249268,1130,15,5.915999889373779
4799987,Ryan,Burger,Ryan Burger,Ryan Burger,205,75,QB,7,63.63600158691406,0,0,73,11,1,9.090999603271484,73,2,6.636000156402588
4801299,Rocco,Becht,Rocco Becht,Rocco Becht,205,73,QB,209,63.5260009765625,8,2.431999921798706,222.8333282470703,329,20,6.078999996185303,2674,11,8.128000259399414
4801301,Tevin,Carter,Tevin Carter,Tevin Carter,230,75,QB,3,60,1,20,33.66666793823242,5,1,20,101,0,20.200000762939453
4801302,Julian,Calvez,Julian Calvez,Julian Calvez,190,75,QB,1,20,0,0,3,5,0,0,9,1,1.7999999523162842
4801305,Prometheus,Franklin II,Prometheus Franklin II,Prometheus Franklin II,190,75,QB,1,50,0,0,4,2,0,0,4,0,2
4801306,Conner,Harrell,Conner Harrell,Conner Harrell,205,77,QB,4,66.66699981689453,0,0,23.66666603088379,6,1,16.66699981689453,71,1,11.833000183105469
4801307,Tayven,Jackson,Tayven Jackson,Tayven Jackson,215,75,QB,78,60.9379997253418,5,3.9059998989105225,152.3333282470703,128,2,1.562999963760376,914,8,7.140999794006348
4801717,Noah,Fifita,Noah Fifita,Noah Fifita,194,71,QB,217,73.55899810791016,5,1.6950000524520874,228.63636779785156,295,23,7.796999931335449,2515,14,8.524999618530273
4806463,Bryce,Archie,Bryce Archie,Bryce Archie,212,75,QB,5,45.45500183105469,0,0,8.399999618530273,11,0,0,42,4,3.818000078201294
4812474,DJ,Riles,DJ Riles,DJ Riles,193,72,QB,7,87.5,0,0,9.75,8,0,0,78,0,9.75
4819250,AJ,Bianco,AJ Bianco,AJ Bianco,215,76,QB,45,54.87799835205078,5,6.0980000495910645,76.75,82,4,4.877999782562256,614,14,7.48799991607666
4826635,Jaxon,Dailey,Jaxon Dailey,Jaxon Dailey,212,74,QB,17,51.51499938964844,0,0,34.25,33,0,0,137,5,4.1519999504089355
4832918,Ethan,Vasko,Ethan Vasko,Ethan Vasko,220,75,QB,56,62.92100143432617,1,1.1239999532699585,82.85713958740234,89,4,4.49399995803833,580,4,6.517000198364258
4833597,Brayden,Fowler-Nicolosi,Brayden Fowler-Nicolosi,Brayden Fowler-Nicolosi,205,73,QB,292,62.12799835205078,16,3.4040000438690186,288.3333435058594,470,22,4.681000232696533,3460,12,7.361999988555908
4833635,Landry,Lyddy,Landry Lyddy,Landry Lyddy,205,72,QB,14,63.63600158691406,3,13.63599967956543,40.33333206176758,22,1,4.545000076293945,121,3,5.5
4837195,Luca,Stanzani,Luca Stanzani,Luca Stanzani,185,71,QB,35,62.5,3,5.35699987411499,79,56,3,5.35699987411499,316,9,5.64300012588501
4837248,Fernando,Mendoza,Fernando Mendoza,Fernando Mendoza,220,77,QB,131,62.38100051879883,7,3.3329999446868896,180.875,210,13,6.190000057220459,1447,10,6.889999866485596
4838536,Tyler,Hughes,Tyler Hughes,Tyler Hughes,205,72,QB,5,35.7140007019043,0,0,145,14,2,14.28600025177002,145,1,10.357000350952148
4838679,Ashton,Daniels,Ashton Daniels,Ashton Daniels,215,74,QB,191,58.76900100708008,8,2.4619998931884766,187.25,325,11,3.384999990463257,2247,27,6.914000034332275
4868300,Nate,Johnson,Nate Johnson,Nate Johnson,195,73,QB,39,54.16699981689453,0,0,71.28571319580078,72,3,4.166999816894531,499,8,6.931000232696533
4868460,Jake,McNamara,Jake McNamara,Jake McNamara,189,71,QB,3,42.856998443603516,1,14.28600025177002,16,7,0,0,32,0,4.571000099182129
4869321,AJ,Padgett,AJ Padgett,AJ Padgett,238,75,QB,61,63.54199981689453,3,3.125,159,96,7,7.291999816894531,636,9,6.625
4869549,Ridge,Docekal,Ridge Docekal,Ridge Docekal,205,75,QB,10,71.42900085449219,0,0,8,14,1,7.14300012588501,40,0,2.8570001125335693
4869817,Cole,Pennington,Cole Pennington,Cole Pennington,212,75,QB,49,62.025001525878906,6,7.59499979019165,145.6666717529297,79,0,0,437,3,5.5320000648498535
4869991,Caden,Veltkamp,Caden Veltkamp,Caden Veltkamp,235,78,QB,1,50,0,0,2,2,0,0,4,0,2
4870513,Maddux,Madsen,Maddux Madsen,Maddux Madsen,201,70,QB,81,61.36399841308594,3,2.2730000019073486,132.3333282470703,132,9,6.817999839782715,1191,6,9.02299976348877
4870518,Zeon,Chriss,Zeon Chriss,Zeon Chriss,209,74,QB,102,66.66699981689453,5,3.2679998874664307,152.75,153,11,7.190000057220459,1222,8,7.986999988555908
4870607,Jackson,Arnold,Jackson Arnold,Jackson Arnold,214,73,QB,18,75,0,0,40.400001525878906,24,2,8.333000183105469,202,0,8.416999816894531
4870636,Pierce,Clarkson,Pierce Clarkson,Pierce Clarkson,190,73,QB,1,50,0,0,7,2,0,0,7,0,3.5
4870645,Rickie,Collins,Rickie Collins,Rickie Collins,200,74,QB,2,100,0,0,3,2,0,0,3,0,1.5
4870712,Cameron,Edge,Cameron Edge,Cameron Edge,218,74,QB,2,66.66699981689453,0,0,18,3,0,0,18,1,6
4870757,Ahmad,Haston,Ahmad Haston,Ahmad Haston,195,72,QB,11,64.70600128173828,1,5.881999969482422,58.66666793823242,17,2,11.765000343322754,176,1,10.352999687194824
4870799,Nico,Iamaleava,Nico Iamaleava,Nico Iamaleava,206,78,QB,16,61.53799819946289,0,0,40.75,26,1,3.8459999561309814,163,1,6.269000053405762
4870857,Avery,Johnson,Avery Johnson,Avery Johnson,188,74,QB,23,65.71399688720703,0,0,43,35,3,8.571000099182129,301,1,8.600000381469727
4870883,J.J.,Kohl,J.J. Kohl,J.J. Kohl,250,79,QB,9,81.81800079345703,0,0,7.666666507720947,11,0,0,23,1,2.0910000801086426
4870889,Chris,Parson,Chris Parson,Chris Parson,210,73,QB,11,42.30799865722656,3,11.538000106811523,51.5,26,0,0,103,5,3.9619998931884766
4870900,Dylan,Lonergan,Dylan Lonergan,Dylan Lonergan,212,74,QB,2,100,0,0,12,2,0,0,12,0,6
4870906,Arch,Manning,Arch Manning,Arch Manning,212,76,QB,2,40,0,0,30,5,0,0,30,0,6
4870909,Jaden,Rashada,Jaden Rashada,Jaden Rashada,185,76,QB,44,53.659000396728516,3,3.6589999198913574,161.6666717529297,82,4,4.877999782562256,485,6,5.914999961853027
4870921,Dante,Moore,Dante Moore,Dante Moore,210,75,QB,114,53.520999908447266,9,4.224999904632568,178.88888549804688,213,11,5.164000034332275,1610,25,7.559000015258789
4870928,Malachi,Nelson,Malachi Nelson,Malachi Nelson,190,75,QB,1,33.33300018310547,0,0,0,3,0,0,0,0,0
4870971,Marcel,Reed,Marcel Reed,Marcel Reed,180,74,QB,1,33.33300018310547,0,0,6.5,3,1,33.33300018310547,13,0,4.333000183105469
4872459,Jarrett,Synek,Jarrett Synek,Jarrett Synek,210,72,QB,6,50,1,8.333000183105469,25.5,12,0,0,51,0,4.25
4872721,Cardell,Williams,Cardell Williams,Cardell Williams,175,74,QB,79,59.847999572753906,7,5.302999973297119,127.66666412353516,132,10,7.576000213623047,1149,15,8.704999923706055
4872956,Holman,Edwards,Holman Edwards,Holman Edwards,215,74,QB,8,42.10499954223633,1,5.263000011444092,23.33333396911621,19,0,0,70,5,3.684000015258789
4873077,Brayten,Silbor,Brayten Silbor,Brayten Silbor,220,75,QB,151,50.16600036621094,11,3.6540000438690186,169.89999389648438,301,10,3.322000026702881,1699,10,5.644999980926514
4874519,Gunnar,Gundy,Gunnar Gundy,Gunnar Gundy,200,73,QB,21,61.76499938964844,0,0,67.33333587646484,34,1,2.940999984741211,202,5,5.940999984741211
4874527,Sam,Jackson V,Sam Jackson V,Sam Jackson V,195,71,QB,51,53.125,2,2.0829999446868896,111.19999694824219,96,5,5.208000183105469,556,5,5.791999816894531
4875125,Max,Brown,Max Brown,Max Brown,220,74,QB,19,67.85700225830078,1,3.571000099182129,48,28,0,0,192,7,6.85699987411499
4875127,LaNorris,Sellers,LaNorris Sellers,LaNorris Sellers,245,75,QB,4,100,0,0,28.66666603088379,4,2,50,86,0,21.5
4875689,Kevin,Hurley,Kevin Hurley,Kevin Hurley,233,75,QB,10,45.45500183105469,0,0,28,22,2,9.090999603271484,196,1,8.909000396728516
4875733,Pat,McQuaide,Pat McQuaide,Pat McQuaide,190,72,QB,180,56.42599868774414,12,3.76200008392334,199.63636779785156,319,13,4.074999809265137,2196,21,6.883999824523926
4875854,Ben,Harris,Ben Harris,Ben Harris,203,73,QB,2,50,0,0,18,4,0,0,18,1,4.5
4875855,Ralph,Rucker,Ralph Rucker,Ralph Rucker,207,72,QB,211,62.058998107910156,5,1.4709999561309814,253.6999969482422,340,21,6.176000118255615,2537,30,7.461999893188477
4875866,Reese,Poffenbarger,Reese Poffenbarger,Reese Poffenbarger,210,72,QB,246,57.611000061035156,10,2.3420000076293945,241.57142639160156,427,36,8.430999755859375,3382,33,7.920000076293945
4876066,Zevi,Eckhaus,Zevi Eckhaus,Zevi Eckhaus,205,73,QB,238,62.797000885009766,7,1.847000002861023,264.2727355957031,379,28,7.388000011444092,2907,18,7.670000076293945
4876109,Jaden,Jones,Jaden Jones,Jaden Jones,190,72,QB,9,47.36800003051758,0,0,13,19,0,0,52,3,2.736999988555908
4876140,Kekoa,Visperas,Kekoa Visperas,Kekoa Visperas,190,72,QB,250,65.96299743652344,10,2.6389999389648438,275.29998779296875,379,19,5.013000011444092,2753,15,7.263999938964844
4876199,Daniel,Britt,Daniel Britt,Daniel Britt,180,71,QB,3,75,0,0,14.25,4,2,50,57,0,14.25
4876244,RJ,Martinez,RJ Martinez,RJ Martinez,204,71,QB,12,50,0,0,36.66666793823242,24,0,0,110,0,4.583000183105469
4876457,Jake,Willcox,Jake Willcox,Jake Willcox,195,74,QB,279,62,9,2,289.3999938964844,450,17,3.7780001163482666,2894,18,6.431000232696533
4876662,Michael,Brescia,Michael Brescia,Michael Brescia,220,75,QB,89,53.93899917602539,8,4.8480000495910645,103.25,165,2,1.2120000123977661,826,19,5.00600004196167
4876789,Luke,Durkin,Luke Durkin,Luke Durkin,190,72,QB,22,62.856998443603516,2,5.714000225067139,33.42856979370117,35,2,5.714000225067139,234,2,6.685999870300293
4876800,LJ,Phillips Jr.,LJ Phillips Jr.,LJ Phillips Jr.,190,74,QB,2,100,0,0,39,2,0,0,39,0,19.5
4876810,Blake,Ellingson,Blake Ellingson,Blake Ellingson,195,74,QB,10,47.61899948120117,0,0,18.799999237060547,21,0,0,94,0,4.47599983215332
4876839,Frankie,Savino,Frankie Savino,Frankie Savino,205,73,QB,1,50,0,0,4.666666507720947,2,0,0,14,0,7
4876865,Carter,Cravens,Carter Cravens,Carter Cravens,195,74,QB,157,51.30699920654297,6,1.9609999656677246,230.44444274902344,306,13,4.248000144958496,2074,16,6.7779998779296875
4876994,Tanner,Jellison,Tanner Jellison,Tanner Jellison,180,76,QB,21,77.77799987792969,0,0,219,27,2,7.4070000648498535,219,0,8.111000061035156
4877123,Haynes,Eller,Haynes Eller,Haynes Eller,215,77,QB,18,48.64899826049805,2,5.40500020980835,56,37,2,5.40500020980835,280,0,7.567999839782715
4877211,Jace,Wilson,Jace Wilson,Jace Wilson,181,71,QB,144,57.143001556396484,5,1.9839999675750732,163.3000030517578,252,10,3.9679999351501465,1633,21,6.480000019073486
4877296,CJ,Ogbonna,CJ Ogbonna,CJ Ogbonna,212,74,QB,8,38.095001220703125,2,9.52400016784668,12.428571701049805,21,1,4.76200008392334,87,0,4.14300012588501
4877380,Quincy,Crittendon,Quincy Crittendon,Quincy Crittendon,200,71,QB,6,40,0,0,8.714285850524902,15,0,0,61,3,4.066999912261963
4877387,Junior,Muratovic,Junior Muratovic,Junior Muratovic,215,75,QB,10,45.45500183105469,0,0,39,22,0,0,117,1,5.317999839782715
4877561,Brody,Palhegyi,Brody Palhegyi,Brody Palhegyi,175,70,QB,31,59.6150016784668,2,3.8459999561309814,86.80000305175781,52,4,7.691999912261963,434,2,8.345999717712402
4877717,Matthew,Caldwell,Matthew Caldwell,Matthew Caldwell,203,76,QB,101,57.0620002746582,3,1.6950000524520874,188,177,7,3.9549999237060547,940,3,5.310999870300293
4877782,Ah-Shaun,Davis,Ah-Shaun Davis,Ah-Shaun Davis,214,75,QB,4,50,0,0,15,8,0,0,60,0,7.5
4877811,Billy,Atkins,Billy Atkins,Billy Atkins,207,74,QB,1,50,0,0,3.3333332538604736,2,0,0,10,1,5
4877890,Kyle,Wickersham,Kyle Wickersham,Kyle Wickersham,225,75,QB,136,71.95800018310547,4,2.115999937057495,140,189,10,5.290999889373779,1400,21,7.4070000648498535
4878118,Daron,Bryden,Daron Bryden,Daron Bryden,200,74,QB,39,66.10199737548828,0,0,77.19999694824219,59,2,3.390000104904175,386,4,6.541999816894531
4878151,Darius,Wilson,Darius Wilson,Darius Wilson,190,75,QB,131,60.36899948120117,4,1.843000054359436,156.8000030517578,217,9,4.146999835968018,1568,20,7.22599983215332
4878197,Jameson,Wang,Jameson Wang,Jameson Wang,197,73,QB,242,64.878997802734375,7,1.8769999742507935,247.39999389648438,373,8,2.1449999809265137,2474,11,6.632999897003174
4878223,Jackson,Proctor,Jackson Proctor,Jackson Proctor,200,73,QB,73,75.25800323486328,3,3.0929999351501465,119.33333587646484,97,4,4.124000072479248,716,2,7.38100004196167
4878238,Charles,Deprima,Charles Deprima,Charles Deprima,185,74,QB,73,50.345001220703125,7,4.828000068664551,106.44444274902344,145,12,8.276000022888184,958,12,6.60699987411499
4878255,Aidan,Sayin,Aidan Sayin,Aidan Sayin,200,74,QB,276,64.48600006103516,12,2.803999900817871,279.1000061035156,428,16,3.73799991607666,2791,11,6.520999908447266
4878284,Tommy,Rittenhouse,Tommy Rittenhouse,Tommy Rittenhouse,190,71,QB,46,66.66699981689453,0,0,77.83333587646484,69,3,4.3480000495910645,467,26,6.76800012588501
4878286,Timothy,Dorsey,Timothy Dorsey,Timothy Dorsey,182,71,QB,4,26.66699981689453,0,0,6.333333492279053,15,0,0,19,4,1.2669999599456787
4878681,Davis,Warren,Davis Warren,Davis Warren,195,74,QB,0,0,1,20,0,5,0,0,0,0,0
4878833,Aidan,Dunne,Aidan Dunne,Aidan Dunne,208,72,QB,6,85.71399688720703,0,0,18.25,7,1,14.28600025177002,73,0,10.428999900817871
4878834,Matt,Morrissey,Matt Morrissey,Matt Morrissey,220,77,QB,206,60.946998596191406,7,2.071000099182129,182.5454559326172,338,13,3.8459999561309814,2008,50,5.940999984741211
4878884,Jon,Bell,Jon Bell,Jon Bell,190,75,QB,1,20,0,0,1.5,5,0,0,6,1,1.2000000476837158
4878912,Hunter,Simmons,Hunter Simmons,Hunter Simmons,214,76,QB,18,51.42900085449219,1,2.8570001125335693,33.79999923706055,35,1,2.8570001125335693,169,0,4.828999996185303
4878988,Gavin,McCusker,Gavin McCusker,Gavin McCusker,195,74,QB,38,43.18199920654297,2,2.2730000019073486,94.80000305175781,88,1,1.1360000371932983,474,12,5.386000156402588
4879058,Joe,Pesansky,Joe Pesansky,Joe Pesansky,224,76,QB,32,58.18199920654297,2,3.635999917984009,83.16666412353516,55,5,9.090999603271484,499,4,9.072999954223633
4879079,Brock,Bagozzi,Brock Bagozzi,Brock Bagozzi,206,74,QB,140,53.231998443603516,8,3.0420000553131104,167.88888549804688,263,9,3.421999931335449,1511,14,5.744999885559082
4879091,Logan,Brabham,Logan Brabham,Logan Brabham,189,74,QB,75,63.025001525878906,4,3.3610000610351562,128.8333282470703,119,5,4.202000141143799,773,10,6.495999813079834
4879147,Michael,Appel Jr.,Michael Appel Jr.,Michael Appel Jr.,220,76,QB,73,51.77299880981445,8,5.673999786376953,154,141,6,4.255000114440918,770,23,5.460999965667725
4879223,Trey,Feeney,Trey Feeney,Trey Feeney,205,75,QB,15,75,0,0,36.16666793823242,20,1,5,217,0,10.850000381469727
4879225,Simon,Romfo,Simon Romfo,Simon Romfo,185,71,QB,2,100,0,0,2.200000047683716,2,0,0,11,0,5.5
4879250,Cole,Payton,Cole Payton,Cole Payton,230,75,QB,18,66.66699981689453,0,0,20.64285659790039,27,3,11.111000061035156,289,5,10.704000473022461
4879251,Peter,Anderson,Peter Anderson,Peter Anderson,205,73,QB,0,0,0,0,0,2,0,0,0,0,0
4879497,James,Mott,James Mott,James Mott,195,72,QB,2,66.66699981689453,0,0,9,3,0,0,9,0,3
4879928,Bryson,Daily,Bryson Daily,Bryson Daily,218,72,QB,60,50,6,5,83,120,7,5.833000183105469,913,7,7.607999801635742
4880272,Byrum,Brown,Byrum Brown,Byrum Brown,209,75,QB,257,64.25,11,2.75,256.5,400,23,5.75,3078,36,7.695000171661377
4881352,Jack,Shields,Jack Shields,Jack Shields,198,73,QB,25,53.191001892089844,3,6.382999897003174,117.66666412353516,47,2,4.255000114440918,353,10,7.511000156402588
4882086,Zach,Yeager,Zach Yeager,Zach Yeager,210,73,QB,18,42.856998443603516,2,4.76200008392334,44.66666793823242,42,0,0,134,5,3.190000057220459
4882088,Alston,Hooker,Alston Hooker,Alston Hooker,180,73,QB,11,73.33300018310547,0,0,159,15,1,6.666999816894531,159,1,10.600000381469727
4883675,Ryan,Roberts,Ryan Roberts,Ryan Roberts,185,72,QB,34,59.64899826049805,1,1.753999948501587,76.5999984741211,57,3,5.263000011444092,383,1,6.718999862670898
4884086,Jalen,Macon,Jalen Macon,Jalen Macon,205,77,QB,61,66.30400085449219,1,1.0870000123977661,109.5,92,3,3.260999917984009,657,14,7.140999794006348
4884392,Christopher,Zellous,Christopher Zellous,Christopher Zellous,220,75,QB,127,54.50600051879883,14,6.008999824523926,149.6999969482422,233,13,5.578999996185303,1497,11,6.425000190734863
4885435,Cole,Dugger,Cole Dugger,Cole Dugger,182,73,QB,80,54.79499816894531,7,4.795000076293945,155.14285278320312,146,10,6.848999977111816,1086,9,7.438000202178955
4885467,Carter,Davis,Carter Davis,Carter Davis,177,73,QB,27,52.941001892089844,3,5.881999969482422,74.4000015258789,51,3,5.881999969482422,372,8,7.294000148773193
4887151,Andrew,Body,Andrew Body,Andrew Body,195,74,QB,18,47.36800003051758,3,7.894999980926514,286,38,3,7.894999980926514,286,0,7.526000022888184
4887446,Gevani,McCoy,Gevani McCoy,Gevani McCoy,170,72,QB,230,64.97200012207031,8,2.259999990463257,243.25,354,15,4.236999988555908,2919,29,8.246000289916992
4887635,Brady,Meitz,Brady Meitz,Brady Meitz,190,73,QB,98,57.310001373291016,7,4.093999862670898,142,171,8,4.677999973297119,1278,14,7.473999977111816
4887689,Duce,Taylor,Duce Taylor,Duce Taylor,180,73,QB,18,42.856998443603516,4,9.52400016784668,66,42,2,4.76200008392334,198,2,4.714000225067139
4888130,Noah,Bodden,Noah Bodden,Noah Bodden,218,76,QB,21,51.220001220703125,2,4.877999782562256,75.19999694824219,41,1,2.438999891281128,376,3,9.170999526977539
4889929,Quinn,Ewers,Quinn Ewers,Quinn Ewers,195,74,QB,248,70.654998779296875,6,1.7089999914169312,287.3636474609375,351,21,5.982999801635742,3161,25,9.005999565124512
4890365,Tyler,Szalkowski,Tyler Szalkowski,Tyler Szalkowski,225,74,QB,30,65.21700286865234,4,8.696000099182129,47.79999923706055,46,1,2.1740000247955322,239,6,5.196000099182129
4890420,Dino,Maldonado,Dino Maldonado,Dino Maldonado,205,71,QB,27,55.10200119018555,2,4.081999778747559,44.75,49,1,2.0409998893737793,179,3,3.6530001163482666
4893657,Gavin,Wimsatt,Gavin Wimsatt,Gavin Wimsatt,225,75,QB,131,47.810001373291016,8,2.9200000762939453,137.5833282470703,274,9,3.2850000858306885,1651,14,6.026000022888184
4895117,Jiya,Wright,Jiya Wright,Jiya Wright,205,73,QB,107,52.45100021362305,8,3.921999931335449,124.5999984741211,204,10,4.9019999504089355,1246,23,6.107999801635742
4896184,C.J.,Henry,C.J. Henry,C.J. Henry,180,70,QB,4,80,0,0,24,5,0,0,24,1,4.800000190734863
4899046,Brendan,Sorsby,Brendan Sorsby,Brendan Sorsby,230,75,QB,135,57.202999114990234,5,2.11899995803833,158.6999969482422,236,15,6.355999946594238,1587,17,6.724999904632568
4899880,Bennett,Meredith,Bennett Meredith,Bennett Meredith,210,75,QB,7,63.63600158691406,0,0,14.333333015441895,11,0,0,43,2,3.9089999198913574
4911929,Alonza,Barnett III,Alonza Barnett III,Alonza Barnett III,203,72,QB,3,27.273000717163086,1,9.090999603271484,15,11,0,0,15,0,1.3639999628067017
4911961,Jack,Lausch,Jack Lausch,Jack Lausch,205,74,QB,2,66.66699981689453,0,0,1.25,3,0,0,10,1,3.3329999446868896
4912238,Turner,Helton,Turner Helton,Turner Helton,180,74,QB,8,100,0,0,41,8,1,12.5,82,1,10.25
4912647,Austin,Novosad,Austin Novosad,Austin Novosad,200,75,QB,4,100,0,0,7,4,0,0,14,0,3.5
4912864,Raheim,Jeter,Raheim Jeter,Raheim Jeter,219,73,QB,1,50,0,0,1,2,0,0,1,0,0.5
4915622,Jake,Strong,Jake Strong,Jake Strong,210,73,QB,35,53.84600067138672,6,9.230999946594238,204.5,65,2,3.0769999027252197,409,0,6.291999816894531
4915713,Walter,Taylor,Walter Taylor,Walter Taylor,235,79,QB,5,33.33300018310547,1,6.666999816894531,8.800000190734863,15,0,0,44,3,2.933000087738037
4915837,Grayson,Loftis,Grayson Loftis,Grayson Loftis,205,75,QB,72,53.73099899291992,3,2.239000082015991,164.60000610351562,134,8,5.96999979019165,823,5,6.142000198364258
4915980,John,Mateer,John Mateer,John Mateer,217,73,QB,13,76.47100067138672,1,5.881999969482422,21.363636016845703,17,2,11.765000343322754,235,0,13.824000358581543
4916436,E.J.,Warner,E.J. Warner,E.J. Warner,190,72,QB,256,57.52799987792969,12,2.697000026702881,307.6000061035156,445,23,5.169000148773193,3076,8,6.9120001792907715
4916888,Bert,Emanuel Jr.,Bert Emanuel Jr.,Bert Emanuel Jr.,220,75,QB,19,51.35100173950195,3,8.107999801635742,47.66666793823242,37,3,8.107999801635742,286,6,7.730000019073486
4917093,Ryan,Staub,Ryan Staub,Ryan Staub,200,73,QB,23,57.5,0,0,84.66666412353516,40,1,2.5,254,4,6.349999904632568
4918099,Kenny,Minchey,Kenny Minchey,Kenny Minchey,215,73,QB,2,100,0,0,12,2,0,0,12,0,6
4920156,Dylan,Rizk,Dylan Rizk,Dylan Rizk,205,74,QB,4,80,0,0,28,5,0,0,28,1,5.599999904632568
4920158,Brock,Glenn,Brock Glenn,Brock Glenn,213,74,QB,10,40,0,0,22.5,25,0,0,90,4,3.5999999046325684
4920193,Ethan,Crawford,Ethan Crawford,Ethan Crawford,215,72,QB,17,47.22200012207031,0,0,48,36,3,8.333000183105469,240,9,6.666999816894531
4920227,Gio,Lopez,Gio Lopez,Gio Lopez,223,73,QB,27,64.28600311279297,2,4.76200008392334,70.75,42,1,2.38100004196167,283,1,6.73799991607666
4923285,McCae,Hillstead,McCae Hillstead,McCae Hillstead,185,70,QB,87,59.183998107910156,8,5.441999912261963,143.57142639160156,147,10,6.802999973297119,1005,17,6.836999893188477
4986096,Chase,Jenkins,Chase Jenkins,Chase Jenkins,187,72,QB,12,66.66699981689453,1,5.556000232696533,30.66666603088379,18,0,0,92,1,5.111000061035156
5044387,Anthony,Colandrea,Anthony Colandrea,Anthony Colandrea,180,71,QB,154,62.60200119018555,9,3.6589999198913574,244.75,246,13,5.284999847412109,1958,20,7.959000110626221
5054036,Jackson,Brousseau,Jackson Brousseau,Jackson Brousseau,220,76,QB,1,50,0,0,12,2,0,0,12,0,6
5075392,Keldric,Luster,Keldric Luster,Keldric Luster,225,70,QB,2,33.33300018310547,0,0,7.666666507720947,6,0,0,23,0,3.8329999446868896
5075800,Emory,Williams,Emory Williams,Emory Williams,220,77,QB,44,61.97200012207031,1,1.4079999923706055,94,71,3,4.224999904632568,470,4,6.619999885559082
